Computer Name,Host Name,Operating System,Group,Mode,Was the computer installed at least 7 days ago?,Has there been no files that would have been blocked in the last 4 days?,Has the computer checked in at least one time per day for at least 4 weekdays?,Did the learning mode start more than 7 days ago?,Learning Mode Scheduled End Date,Last Checkin,From,Status,Install Date,Denied Count 3 days,Denied Count 5 days,Denied Count 7 days,Update Channel,TL Version,TL Intended Version
SMH-L195,SMH-L195,Windows 11 Pro ,Workstations,Secure,false,false,true,false,,2024-11-14T23:06:16Z,104.219.185.179,Offline,2023-10-07T00:16:00Z,0,5,8,Regular,9.3.3.2407/9.3.0.299AMD64
SMH-L198,SMH-L198,Windows 11 Pro ,Workstations,Secure,false,false,true,false,,2024-11-15T15:47:31Z,104.219.185.179,Active,2023-10-09T12:47:00Z,1,3,11,Regular,9.3.3.2407/9.3.0.299AMD64
smh-l201,smh-l201,macOS 12,MAC,Application Control Learning Mode,true,true,false,true,2034-08-06T14:21:01Z,2024-05-04T16:24:31Z,104.219.185.179,Inactive,2024-04-30T14:21:00Z,0,0,0,Regular,[MAC] 2.0.0.327
SMH-L202,SMH-L202,Windows 10 Pro ,Workstations,Secure,false,false,true,false,,2024-10-04T01:50:06Z,104.219.185.179,Inactive,2023-10-09T13:35:00Z,0,0,0,Regular,9.1.3.2204/9.1.0.0AMD64
SMH-L203,SMH-L203,Windows 10 Pro ,Workstations,Secure,false,false,true,false,,2024-05-09T18:34:23Z,192.56.30.1,Inactive,2024-04-11T20:01:00Z,0,0,0,Regular,8.4.0.1736/8.4.0.1AMD64
SMH-L203,SMH-L203,Windows 11 Pro ,Workstations,Secure,false,false,true,false,,2024-11-15T15:47:18Z,72.196.88.162,Active,2024-07-22T20:33:00Z,2,4,6,Regular,9.3.3.2407/9.3.0.299AMD64
SMH-L205,SMH-L205,Windows 11 Enterprise ,Workstations,Secure,false,false,true,false,,2024-11-14T23:05:16Z,104.219.185.179,Offline,2023-10-09T13:47:00Z,0,0,0,Regular,9.3.3.2407/9.3.0.299AMD64
smh-l206,SMH-L206,macOS 15.1.0 (24B83),MAC,Secure,false,false,true,false,,2024-11-15T15:07:11Z,72.196.88.162,Offline,2023-10-09T14:44:00Z,0,0,1,Regular,[MAC] 3.1.0.621
smh-l207,SMH-L207,macOS 14.7.1 (23H222),MAC,Secure,false,false,true,false,,2024-11-15T15:04:41Z,108.211.248.95,Offline,2023-10-13T19:09:00Z,0,3,8,Regular,[MAC] 3.2.2.723
smh-l211,smh-l211,macOS 14.4.1,MAC,Secure,false,false,true,false,,2024-05-13T18:32:34Z,69.92.226.18,Inactive,2024-04-25T21:51:00Z,0,0,0,Regular,[MAC] 2.7.0.418
smh-l212,SMH-L212,macOS 15.1.0 (24B83),MAC,Secure,false,false,true,false,,2024-11-15T15:40:51Z,208.101.209.102,Active,2023-10-18T21:07:00Z,1,4,10,Regular,[MAC] 3.2.3.770
smh-l213,smh-l213,macOS 14.4.1,MAC,Secure,false,false,true,false,,2024-05-04T16:08:29Z,72.196.88.162,Inactive,2024-04-25T22:03:00Z,0,0,0,Regular,[MAC] 2.7.0.418
smh-l214,SMH-L214,macOS 15.0.1 (24A348),MAC,Secure,false,false,true,false,,2024-11-15T15:46:54Z,174.202.169.229,Active,2023-10-25T20:42:00Z,1,1,1,Regular,[MAC] 3.2.2.723
smh-l215,SMH-L215,macOS 15.1.0 (24B83),MAC,Secure,false,false,true,false,,2024-11-15T15:45:31Z,104.219.185.179,Active,2023-10-18T21:32:00Z,0,0,0,Regular,[MAC] 3.1.0.621
SMH-L216,SMH-L216,Windows 11 Pro ,Workstations,Secure,false,false,true,false,,2024-11-15T15:47:39Z,104.219.185.179,Active,2023-10-19T21:47:00Z,2,4,7,Regular,9.3.3.2407/9.3.0.299AMD64
SMH-L217,SMH-L217,Windows 11 Pro ,Workstations,Secure,false,false,true,false,,2024-11-15T15:47:35Z,104.219.185.179,Active,2023-10-20T20:10:00Z,1,1,4,Regular,9.3.3.2407/9.3.0.299AMD64
SMH-L218,SMH-L218,Windows 11 Pro ,Workstations,Installation,true,false,true,false,2024-11-15T16:16:09Z,2024-11-15T15:47:35Z,104.219.185.179,Active,2023-10-19T20:51:00Z,0,0,7,Regular,9.3.3.2407/9.3.0.299AMD64
SMH-L219,SMH-L219,Windows 11 Pro ,Workstations,Secure,false,false,true,false,,2024-11-15T15:46:56Z,104.219.185.179,Active,2023-10-27T07:06:00Z,0,0,0,Regular,9.3.3.2407/9.3.0.299AMD64
SMH-L220,SMH-L220,Windows 11 Pro ,Workstations,Secure,false,false,true,false,,2024-11-15T15:47:32Z,104.219.185.179,Active,2023-10-20T07:50:00Z,2,3,7,Regular,9.3.3.2407/9.3.0.299AMD64
SMH-L221,SMH-L221,Windows 11 Pro ,Workstations,Secure,false,false,true,false,,2024-11-15T14:18:21Z,104.219.185.179,Offline,2023-11-30T10:10:00Z,1,2,2,Regular,9.3.3.2407/9.3.0.299AMD64
SMH-L222,SMH-L222,Windows 11 Pro ,Workstations,Secure,false,false,true,false,,2024-11-15T15:47:28Z,104.219.185.179,Active,2023-11-30T14:32:00Z,1,3,6,Regular,9.3.3.2407/9.3.0.299AMD64
